supplier_name,supplier_sku,supplier_product_name,target,host_species,reactivity,application,clone,conjugate,size,size_unit,price_usd,currency,availability_status,lead_time_days,datasheet_id,ruo_flag,description
BioAxis,BA-75278,Anti-CD20 Monoclonal Antibody,CD20,Mouse,Human,Flow Cytometry,2H7,PE,100,uL,522.95,USD,In Stock,6,GEN-81323,Y,PE conjugated variant for human samples
BioAxis,BA-33457,Anti-CD20 Monoclonal Antibody,CD20,Mouse,Human,Flow Cytometry,2H7,PE,100,uL,479.62,USD,In Stock,6,GEN-75289,Y,PE conjugated variant for human samples
BioAxis,BA-31913,Anti-CD20 Monoclonal Antibody,CD20,Mouse,Human,FC,2H7,FITC,100,uL,392.39,USD,In Stock,5,GEN-56342,Y,Validated for flow cytometry on human PBMC samples
ImmunoPeak,IP-98686,"Anti-CD3 antibody, clone UCHT1",CD3,Mouse,Human,Flow,UCHT1,No conjugate,100,uL,344.13,USD,Low Stock,9,GEN-27283,Y,Unconjugated format for secondary antibody workflows
CytoNova,CN-96043,Recombinant Human IL-2 Protein,IL2,,Human,Cell Culture,,,10,ug,118.79,USD,In Stock,8,GEN-92733,Y,Carrier free recombinant human IL-2
BioAxis,BA-86196,"Human PBMC, Cryopreserved",,,Human,Cell Assay,,,10,vials,598.24,USD,In Stock,2,GEN-29150,Y,"Healthy donor PBMC, cryopreserved"
BioAxis,BA-11534,Anti-CD20 Monoclonal Antibody,CD20,Mouse,Human,FC,2H7,FITC,100,uL,430.47,USD,In Stock,5,GEN-78038,Y,Validated for flow cytometry on human PBMC samples
ImmunoPeak,IP-92470,"Anti-CD3 antibody, clone UCHT1",CD3,Mouse,Human,Flow,UCHT1,No conjugate,100,uL,256.60,USD,Low Stock,9,GEN-78410,Y,Unconjugated format for secondary antibody workflows
BioAxis,BA-63584,"Human PBMC, Cryopreserved",,,Human,Cell Assay,,,10,vials,789.31,USD,In Stock,2,GEN-78284,Y,"Healthy donor PBMC, cryopreserved"
BioAxis,BA-58725,Anti-CD20 Monoclonal Antibody,CD20,Mouse,Human,FC,2H7,FITC,100,uL,397.73,USD,In Stock,5,GEN-95075,Y,Validated for flow cytometry on human PBMC samples
LabVeritas,LV-14799,BCA Protein Assay Kit,,,,Protein Quantification,,,500,tests,207.20,USD,In Stock,5,GEN-60286,Y,Colorimetric protein quantification kit
LabVeritas,LV-70195,BCA Protein Assay Kit,,,,Protein Quantification,,,500,tests,205.01,USD,In Stock,5,GEN-47138,Y,Colorimetric protein quantification kit
LabVeritas,LV-21706,BCA Protein Assay Kit,,,,Protein Quantification,,,500,tests,177.77,USD,In Stock,5,GEN-50438,Y,Colorimetric protein quantification kit
CytoNova,CN-59057,HeLa Cell Lysate,,,Human,WB,,,100,ug,125.88,USD,Discontinued,0,GEN-55560,Y,Whole cell lysate from HeLa line
BioAxis,BA-47121,"Human PBMC, Cryopreserved",,,Human,Cell Assay,,,10,vials,720.27,USD,In Stock,2,GEN-41028,Y,"Healthy donor PBMC, cryopreserved"
CytoNova,CN-47840,Recombinant Human IL-2 Protein,IL2,,Human,Cell Culture,,,10,ug,152.97,USD,In Stock,8,GEN-53799,Y,Carrier free recombinant human IL-2
BioAxis,BA-28820,"Human PBMC, Cryopreserved",,,Human,Cell Assay,,,10,vials,679.03,USD,In Stock,2,GEN-92120,Y,"Healthy donor PBMC, cryopreserved"
ImmunoPeak,IP-45231,"Anti-CD3 antibody, clone UCHT1",CD3,Mouse,Human,FC,UCHT1,FITC,100,uL,335.47,USD,In Stock,4,GEN-99694,Y,Flow cytometry reagent for whole blood
CytoNova,CN-64151,HeLa Cell Lysate,,,Human,WB,,,100,ug,113.58,USD,Discontinued,0,GEN-70041,Y,Whole cell lysate from HeLa line
ImmunoPeak,IP-14079,"Anti-CD3 antibody, clone UCHT1",CD3,Mouse,Human,Flow,UCHT1,No conjugate,100,uL,293.06,USD,Low Stock,9,GEN-15226,Y,Unconjugated format for secondary antibody workflows
LabVeritas,LV-53171,BCA Protein Assay Kit,,,,Protein Quantification,,,500,tests,156.66,USD,In Stock,5,GEN-72279,Y,Colorimetric protein quantification kit
ImmunoPeak,IP-20775,"Anti-CD3 antibody, clone UCHT1",CD3,Mouse,Human,Flow,UCHT1,No conjugate,100,uL,340.43,USD,Low Stock,9,GEN-85264,Y,Unconjugated format for secondary antibody workflows
LabVeritas,LV-47856,BCA Protein Assay Kit,,,,Protein Quantification,,,500,tests,179.74,USD,In Stock,5,GEN-22300,Y,Colorimetric protein quantification kit
CytoNova,CN-89955,TNF alpha ELISA Kit,TNFα,,Human,ELISA,,HRP,96,tests,541.45,USD,Backorder,21,GEN-59031,N,Diagnostic use labeling under evaluation
CytoNova,CN-44388,TNF alpha ELISA Kit,TNFα,,Human,ELISA,,HRP,96,tests,641.40,USD,Backorder,21,GEN-82551,N,Diagnostic use labeling under evaluation
BioAxis,BA-89709,Anti-CD20 Monoclonal Antibody,CD20,Mouse,Human,FC,2H7,FITC,100,uL,463.22,USD,In Stock,5,GEN-78443,Y,Validated for flow cytometry on human PBMC samples
CytoNova,CN-63473,HeLa Cell Lysate,,,Human,WB,,,100,ug,148.91,USD,Discontinued,0,GEN-81057,Y,Whole cell lysate from HeLa line
BioAxis,GEN-69340,Anti CD20 mAb,CD-20,Mouse,Hu,FACS,2H7,Fitc,0.5,mL,1861.16,USD,In Stock,7,GEN-61662,Y,"Same clone, larger pack size"
CytoNova,CN-46472,TNF alpha ELISA Kit,TNFα,,Human,ELISA,,HRP,96,tests,564.89,USD,Backorder,21,GEN-79570,N,Diagnostic use labeling under evaluation
BioAxis,BA-48171,Anti-CD20 Monoclonal Antibody,CD20,Mouse,Human,FC,2H7,FITC,100,uL,522.71,USD,In Stock,5,GEN-53965,Y,Validated for flow cytometry on human PBMC samples
CytoNova,CN-57828,HeLa Cell Lysate,,,Human,WB,,,100,ug,140.12,USD,Discontinued,0,GEN-55163,Y,Whole cell lysate from HeLa line
CytoNova,CN-52464,Recombinant Human IL-2 Protein,IL2,,Human,Cell Culture,,,10,ug,151.19,USD,In Stock,8,GEN-70778,Y,Carrier free recombinant human IL-2
CytoNova,CN-74767,Recombinant Human IL-2 Protein,IL2,,Human,Cell Culture,,,10,ug,148.46,USD,In Stock,8,GEN-95745,Y,Carrier free recombinant human IL-2
CytoNova,CN-98268,HeLa Cell Lysate,,,Human,WB,,,100,ug,108.66,USD,Discontinued,0,GEN-39113,Y,Whole cell lysate from HeLa line
CytoNova,CN-54680,TNF-alpha ELISA Kit,TNF-alpha,,Human,ELISA,,HRP,96,wells,478.49,USD,In Stock,12,GEN-71479,Y,Sandwich ELISA for serum and plasma
CytoNova,CN-46049,TNF-alpha ELISA Kit,TNF-alpha,,Human,ELISA,,HRP,96,wells,603.07,USD,In Stock,12,GEN-11997,Y,Sandwich ELISA for serum and plasma
LabVeritas,LV-39487,GAPDH Rabbit Polyclonal Antibody,GAPDH,Rabbit,"Human, Mouse",WB,,,100,uL,182.53,USD,In Stock,3,GEN-65294,Y,Validated in western blot. Suitable for cell lysates.
ImmunoPeak,IP-14697,"Anti-CD3 antibody, clone UCHT1",CD3,Mouse,Human,Flow,UCHT1,No conjugate,100,uL,282.39,USD,Low Stock,9,GEN-36924,Y,Unconjugated format for secondary antibody workflows
BioAxis,BA-79991,Anti-CD20 Monoclonal Antibody,CD20,Mouse,Human,FC,2H7,FITC,100,uL,514.82,USD,In Stock,5,GEN-47776,Y,Validated for flow cytometry on human PBMC samples
CytoNova,CN-53978,TNF alpha ELISA Kit,TNFα,,Human,ELISA,,HRP,96,tests,561.07,USD,Backorder,21,GEN-63407,N,Diagnostic use labeling under evaluation
BioAxis,BA-42072,"Human PBMC, Cryopreserved",,,Human,Cell Assay,,,10,vials,744.76,USD,In Stock,2,GEN-91589,Y,"Healthy donor PBMC, cryopreserved"
BioAxis,BA-25963,Anti-CD20 Monoclonal Antibody,CD20,Mouse,Human,Flow Cytometry,2H7,PE,100,uL,557.98,USD,In Stock,6,GEN-83150,Y,PE conjugated variant for human samples
CytoNova,CN-33150,HeLa Cell Lysate,,,Human,WB,,,100,ug,136.28,USD,Discontinued,0,GEN-49704,Y,Whole cell lysate from HeLa line
BioAxis,GEN-24788,Anti CD20 mAb,CD-20,Mouse,Hu,FACS,2H7,Fitc,0.5,mL,1841.33,USD,In Stock,7,GEN-43743,Y,"Same clone, larger pack size"
ImmunoPeak,IP-33236,"Anti-CD3 antibody, clone UCHT1",CD3,Mouse,Human,FC,UCHT1,FITC,100,uL,314.05,USD,In Stock,4,GEN-11356,Y,Flow cytometry reagent for whole blood
ImmunoPeak,IP-98766,"Anti-CD3 antibody, clone UCHT1",CD3,Mouse,Human,FC,UCHT1,FITC,100,uL,295.07,USD,In Stock,4,GEN-40293,Y,Flow cytometry reagent for whole blood
CytoNova,CN-30717,HeLa Cell Lysate,,,Human,WB,,,100,ug,140.76,USD,Discontinued,0,GEN-79524,Y,Whole cell lysate from HeLa line
CytoNova,CN-22352,Recombinant Human IL-2 Protein,IL2,,Human,Cell Culture,,,10,ug,143.34,USD,In Stock,8,GEN-52537,Y,Carrier free recombinant human IL-2
CytoNova,CN-60461,TNF-alpha ELISA Kit,TNF-alpha,,Human,ELISA,,HRP,96,wells,559.53,USD,In Stock,12,GEN-39507,Y,Sandwich ELISA for serum and plasma
ImmunoPeak,IP-21931,"Anti-CD3 antibody, clone UCHT1",CD3,Mouse,Human,Flow,UCHT1,No conjugate,100,uL,305.44,USD,Low Stock,9,GEN-87075,Y,Unconjugated format for secondary antibody workflows
LabVeritas,LV-25489,BCA Protein Assay Kit,,,,Protein Quantification,,,500,tests,217.64,USD,In Stock,5,GEN-97771,Y,Colorimetric protein quantification kit
BioAxis,BA-33698,Anti-CD20 Monoclonal Antibody,CD20,Mouse,Human,Flow Cytometry,2H7,PE,100,uL,400.19,USD,In Stock,6,GEN-81831,Y,PE conjugated variant for human samples
ImmunoPeak,IP-27403,"Anti-CD3 antibody, clone UCHT1",CD3,Mouse,Human,FC,UCHT1,FITC,100,uL,335.35,USD,In Stock,4,GEN-13199,Y,Flow cytometry reagent for whole blood
ImmunoPeak,IP-39867,"Anti-CD3 antibody, clone UCHT1",CD3,Mouse,Human,FC,UCHT1,FITC,100,uL,291.25,USD,In Stock,4,GEN-80317,Y,Flow cytometry reagent for whole blood
LabVeritas,LV-37548,GAPDH Rabbit Polyclonal Antibody,GAPDH,Rabbit,"Human, Mouse",WB,,,100,uL,236.10,USD,In Stock,3,GEN-59000,Y,Validated in western blot. Suitable for cell lysates.
ImmunoPeak,IP-49382,"Anti-CD3 antibody, clone UCHT1",CD3,Mouse,Human,FC,UCHT1,FITC,100,uL,265.54,USD,In Stock,4,GEN-14445,Y,Flow cytometry reagent for whole blood
BioAxis,BA-64202,Anti-CD20 Monoclonal Antibody,CD20,Mouse,Human,FC,2H7,FITC,100,uL,435.10,USD,In Stock,5,GEN-30848,Y,Validated for flow cytometry on human PBMC samples
CytoNova,CN-27425,TNF-alpha ELISA Kit,TNF-alpha,,Human,ELISA,,HRP,96,wells,440.64,USD,In Stock,12,GEN-17097,Y,Sandwich ELISA for serum and plasma
LabVeritas,LV-38013,GAPDH Rabbit Polyclonal Antibody,GAPDH,Rabbit,"Human, Mouse",WB,,,100,uL,201.78,USD,In Stock,3,GEN-30451,Y,Validated in western blot. Suitable for cell lysates.
BioAxis,BA-71182,"Human PBMC, Cryopreserved",,,Human,Cell Assay,,,10,vials,653.10,USD,In Stock,2,GEN-60261,Y,"Healthy donor PBMC, cryopreserved"
BioAxis,BA-38557,Anti-CD20 Monoclonal Antibody,CD20,Mouse,Human,FC,2H7,FITC,100,uL,484.08,USD,In Stock,5,GEN-46324,Y,Validated for flow cytometry on human PBMC samples
BioAxis,GEN-13974,Anti CD20 mAb,CD-20,Mouse,Hu,FACS,2H7,Fitc,0.5,mL,1665.94,USD,In Stock,7,GEN-22447,Y,"Same clone, larger pack size"
CytoNova,CN-17186,TNF alpha ELISA Kit,TNFα,,Human,ELISA,,HRP,96,tests,588.49,USD,Backorder,21,GEN-25256,N,Diagnostic use labeling under evaluation
CytoNova,CN-44921,TNF-alpha ELISA Kit,TNF-alpha,,Human,ELISA,,HRP,96,wells,459.31,USD,In Stock,12,GEN-28725,Y,Sandwich ELISA for serum and plasma
BioAxis,GEN-82038,Anti CD20 mAb,CD-20,Mouse,Hu,FACS,2H7,Fitc,0.5,mL,2153.71,USD,In Stock,7,GEN-59329,Y,"Same clone, larger pack size"
BioAxis,BA-37494,Anti-CD20 Monoclonal Antibody,CD20,Mouse,Human,FC,2H7,FITC,100,uL,498.86,USD,In Stock,5,GEN-91167,Y,Validated for flow cytometry on human PBMC samples
BioAxis,GEN-84705,Anti CD20 mAb,CD-20,Mouse,Hu,FACS,2H7,Fitc,0.5,mL,1567.82,USD,In Stock,7,GEN-56756,Y,"Same clone, larger pack size"
CytoNova,CN-74164,HeLa Cell Lysate,,,Human,WB,,,100,ug,128.88,USD,Discontinued,0,GEN-22763,Y,Whole cell lysate from HeLa line
CytoNova,CN-58761,TNF-alpha ELISA Kit,TNF-alpha,,Human,ELISA,,HRP,96,wells,581.56,USD,In Stock,12,GEN-75035,Y,Sandwich ELISA for serum and plasma
BioAxis,BA-99847,Anti-CD20 Monoclonal Antibody,CD20,Mouse,Human,FC,2H7,FITC,100,uL,419.00,USD,In Stock,5,GEN-82543,Y,Validated for flow cytometry on human PBMC samples
CytoNova,CN-97467,TNF alpha ELISA Kit,TNFα,,Human,ELISA,,HRP,96,tests,457.56,USD,Backorder,21,GEN-62091,N,Diagnostic use labeling under evaluation
CytoNova,CN-25631,TNF-alpha ELISA Kit,TNF-alpha,,Human,ELISA,,HRP,96,wells,461.45,USD,In Stock,12,GEN-62341,Y,Sandwich ELISA for serum and plasma
BioAxis,GEN-24674,Anti CD20 mAb,CD-20,Mouse,Hu,FACS,2H7,Fitc,0.5,mL,1689.08,USD,In Stock,7,GEN-53112,Y,"Same clone, larger pack size"
CytoNova,CN-74526,HeLa Cell Lysate,,,Human,WB,,,100,ug,105.80,USD,Discontinued,0,GEN-65008,Y,Whole cell lysate from HeLa line
LabVeritas,LV-71245,BCA Protein Assay Kit,,,,Protein Quantification,,,500,tests,207.72,USD,In Stock,5,GEN-86892,Y,Colorimetric protein quantification kit
CytoNova,CN-12632,TNF-alpha ELISA Kit,TNF-alpha,,Human,ELISA,,HRP,96,wells,465.68,USD,In Stock,12,GEN-88863,Y,Sandwich ELISA for serum and plasma
BioAxis,BA-70584,Anti-CD20 Monoclonal Antibody,CD20,Mouse,Human,Flow Cytometry,2H7,PE,100,uL,382.61,USD,In Stock,6,GEN-99285,Y,PE conjugated variant for human samples
LabVeritas,LV-77289,GAPDH Rabbit Polyclonal Antibody,GAPDH,Rabbit,"Human, Mouse",WB,,,100,uL,212.83,USD,In Stock,3,GEN-95340,Y,Validated in western blot. Suitable for cell lysates.
BioAxis,GEN-55585,Anti CD20 mAb,CD-20,Mouse,Hu,FACS,2H7,Fitc,0.5,mL,1631.45,USD,In Stock,7,GEN-37654,Y,"Same clone, larger pack size"
BioAxis,BA-13284,"Human PBMC, Cryopreserved",,,Human,Cell Assay,,,10,vials,738.23,USD,In Stock,2,GEN-17437,Y,"Healthy donor PBMC, cryopreserved"
CytoNova,CN-69890,Recombinant Human IL-2 Protein,IL2,,Human,Cell Culture,,,10,ug,133.54,USD,In Stock,8,GEN-51534,Y,Carrier free recombinant human IL-2
CytoNova,CN-57051,TNF-alpha ELISA Kit,TNF-alpha,,Human,ELISA,,HRP,96,wells,494.27,USD,In Stock,12,GEN-95283,Y,Sandwich ELISA for serum and plasma
CytoNova,CN-34517,TNF-alpha ELISA Kit,TNF-alpha,,Human,ELISA,,HRP,96,wells,529.92,USD,In Stock,12,GEN-84582,Y,Sandwich ELISA for serum and plasma
CytoNova,CN-40129,TNF-alpha ELISA Kit,TNF-alpha,,Human,ELISA,,HRP,96,wells,455.15,USD,In Stock,12,GEN-78645,Y,Sandwich ELISA for serum and plasma
CytoNova,CN-38675,TNF-alpha ELISA Kit,TNF-alpha,,Human,ELISA,,HRP,96,wells,536.71,USD,In Stock,12,GEN-42822,Y,Sandwich ELISA for serum and plasma
CytoNova,CN-96433,TNF alpha ELISA Kit,TNFα,,Human,ELISA,,HRP,96,tests,466.73,USD,Backorder,21,GEN-12846,N,Diagnostic use labeling under evaluation
LabVeritas,LV-89886,BCA Protein Assay Kit,,,,Protein Quantification,,,500,tests,185.64,USD,In Stock,5,GEN-44211,Y,Colorimetric protein quantification kit
BioAxis,BA-31771,Anti-CD20 Monoclonal Antibody,CD20,Mouse,Human,FC,2H7,FITC,100,uL,488.46,USD,In Stock,5,GEN-89698,Y,Validated for flow cytometry on human PBMC samples
BioAxis,BA-25304,"Human PBMC, Cryopreserved",,,Human,Cell Assay,,,10,vials,691.11,USD,In Stock,2,GEN-43074,Y,"Healthy donor PBMC, cryopreserved"
LabVeritas,LV-59062,BCA Protein Assay Kit,,,,Protein Quantification,,,500,tests,196.50,USD,In Stock,5,GEN-85152,Y,Colorimetric protein quantification kit
CytoNova,CN-39919,HeLa Cell Lysate,,,Human,WB,,,100,ug,128.31,USD,Discontinued,0,GEN-23951,Y,Whole cell lysate from HeLa line
CytoNova,CN-18528,TNF-alpha ELISA Kit,TNF-alpha,,Human,ELISA,,HRP,96,wells,491.36,USD,In Stock,12,GEN-49617,Y,Sandwich ELISA for serum and plasma
LabVeritas,LV-24424,GAPDH Rabbit Polyclonal Antibody,GAPDH,Rabbit,"Human, Mouse",WB,,,100,uL,212.46,USD,In Stock,3,GEN-29488,Y,Validated in western blot. Suitable for cell lysates.
CytoNova,CN-30187,Recombinant Human IL-2 Protein,IL2,,Human,Cell Culture,,,10,ug,162.74,USD,In Stock,8,GEN-72039,Y,Carrier free recombinant human IL-2
ImmunoPeak,IP-69791,"Anti-CD3 antibody, clone UCHT1",CD3,Mouse,Human,FC,UCHT1,FITC,100,uL,290.08,USD,In Stock,4,GEN-59409,Y,Flow cytometry reagent for whole blood
CytoNova,CN-97973,TNF alpha ELISA Kit,TNFα,,Human,ELISA,,HRP,96,tests,542.58,USD,Backorder,21,GEN-83501,N,Diagnostic use labeling under evaluation
BioAxis,BA-88210,Anti-CD20 Monoclonal Antibody,CD20,Mouse,Human,FC,2H7,FITC,100,uL,446.37,USD,In Stock,5,GEN-80607,Y,Validated for flow cytometry on human PBMC samples
ImmunoPeak,IP-34469,"Anti-CD3 antibody, clone UCHT1",CD3,Mouse,Human,FC,UCHT1,FITC,100,uL,280.69,USD,In Stock,4,GEN-54059,Y,Flow cytometry reagent for whole blood
ImmunoPeak,IP-88973,"Anti-CD3 antibody, clone UCHT1",CD3,Mouse,Human,FC,UCHT1,FITC,100,uL,276.73,USD,In Stock,4,GEN-30775,Y,Flow cytometry reagent for whole blood
CytoNova,CN-18929,Recombinant Human IL-2 Protein,IL2,,Human,Cell Culture,,,10,ug,154.90,USD,In Stock,8,GEN-60227,Y,Carrier free recombinant human IL-2
CytoNova,CN-42541,TNF alpha ELISA Kit,TNFα,,Human,ELISA,,HRP,96,tests,571.15,USD,Backorder,21,GEN-59711,N,Diagnostic use labeling under evaluation
BioAxis,BA-57351,"Human PBMC, Cryopreserved",,,Human,Cell Assay,,,10,vials,614.60,USD,In Stock,2,GEN-13883,Y,"Healthy donor PBMC, cryopreserved"
CytoNova,CN-38163,TNF-alpha ELISA Kit,TNF-alpha,,Human,ELISA,,HRP,96,wells,474.54,USD,In Stock,12,GEN-33656,Y,Sandwich ELISA for serum and plasma
ImmunoPeak,IP-70406,"Anti-CD3 antibody, clone UCHT1",CD3,Mouse,Human,Flow,UCHT1,No conjugate,100,uL,329.16,USD,Low Stock,9,GEN-81947,Y,Unconjugated format for secondary antibody workflows
BioAxis,GEN-77662,Anti CD20 mAb,CD-20,Mouse,Hu,FACS,2H7,Fitc,0.5,mL,1939.79,USD,In Stock,7,GEN-75363,Y,"Same clone, larger pack size"
CytoNova,CN-35785,HeLa Cell Lysate,,,Human,WB,,,100,ug,131.63,USD,Discontinued,0,GEN-12660,Y,Whole cell lysate from HeLa line
BioAxis,BA-64521,Anti-CD20 Monoclonal Antibody,CD20,Mouse,Human,FC,2H7,FITC,100,uL,359.97,USD,In Stock,5,GEN-26921,Y,Validated for flow cytometry on human PBMC samples
BioAxis,BA-90090,Anti-CD20 Monoclonal Antibody,CD20,Mouse,Human,Flow Cytometry,2H7,PE,100,uL,401.39,USD,In Stock,6,GEN-15052,Y,PE conjugated variant for human samples
BioAxis,BA-13989,Anti-CD20 Monoclonal Antibody,CD20,Mouse,Human,Flow Cytometry,2H7,PE,100,uL,468.14,USD,In Stock,6,GEN-56768,Y,PE conjugated variant for human samples
CytoNova,CN-23263,TNF-alpha ELISA Kit,TNF-alpha,,Human,ELISA,,HRP,96,wells,491.17,USD,In Stock,12,GEN-52173,Y,Sandwich ELISA for serum and plasma
CytoNova,CN-11154,TNF-alpha ELISA Kit,TNF-alpha,,Human,ELISA,,HRP,96,wells,580.91,USD,In Stock,12,GEN-95235,Y,Sandwich ELISA for serum and plasma
CytoNova,CN-83103,TNF-alpha ELISA Kit,TNF-alpha,,Human,ELISA,,HRP,96,wells,555.50,USD,In Stock,12,GEN-97948,Y,Sandwich ELISA for serum and plasma
BioAxis,BA-34375,"Human PBMC, Cryopreserved",,,Human,Cell Assay,,,10,vials,608.36,USD,In Stock,2,GEN-58059,Y,"Healthy donor PBMC, cryopreserved"
ImmunoPeak,IP-85077,"Anti-CD3 antibody, clone UCHT1",CD3,Mouse,Human,FC,UCHT1,FITC,100,uL,331.17,USD,In Stock,4,GEN-13526,Y,Flow cytometry reagent for whole blood
LabVeritas,LV-95316,BCA Protein Assay Kit,,,,Protein Quantification,,,500,tests,194.97,USD,In Stock,5,GEN-12308,Y,Colorimetric protein quantification kit
BioAxis,BA-92486,Anti-CD20 Monoclonal Antibody,CD20,Mouse,Human,Flow Cytometry,2H7,PE,100,uL,495.48,USD,In Stock,6,GEN-49638,Y,PE conjugated variant for human samples
BioAxis,BA-93120,Anti-CD20 Monoclonal Antibody,CD20,Mouse,Human,FC,2H7,FITC,100,uL,527.03,USD,In Stock,5,GEN-70585,Y,Validated for flow cytometry on human PBMC samples
BioAxis,BA-61099,Anti-CD20 Monoclonal Antibody,CD20,Mouse,Human,FC,2H7,FITC,100,uL,518.08,USD,In Stock,5,GEN-56350,Y,Validated for flow cytometry on human PBMC samples
BioAxis,BA-80198,Anti-CD20 Monoclonal Antibody,CD20,Mouse,Human,Flow Cytometry,2H7,PE,100,uL,385.22,USD,In Stock,6,GEN-39138,Y,PE conjugated variant for human samples
CytoNova,CN-65033,TNF-alpha ELISA Kit,TNF-alpha,,Human,ELISA,,HRP,96,wells,601.21,USD,In Stock,12,GEN-29910,Y,Sandwich ELISA for serum and plasma
CytoNova,CN-15135,TNF-alpha ELISA Kit,TNF-alpha,,Human,ELISA,,HRP,96,wells,502.63,USD,In Stock,12,GEN-85652,Y,Sandwich ELISA for serum and plasma
BioAxis,BA-12770,Anti-CD20 Monoclonal Antibody,CD20,Mouse,Human,FC,2H7,FITC,100,uL,537.92,USD,In Stock,5,GEN-76126,Y,Validated for flow cytometry on human PBMC samples
BioAxis,GEN-77577,Anti CD20 mAb,CD-20,Mouse,Hu,FACS,2H7,Fitc,0.5,mL,1915.58,USD,In Stock,7,GEN-40025,Y,"Same clone, larger pack size"
CytoNova,CN-70687,HeLa Cell Lysate,,,Human,WB,,,100,ug,102.57,USD,Discontinued,0,GEN-56263,Y,Whole cell lysate from HeLa line
CytoNova,CN-91417,Recombinant Human IL-2 Protein,IL2,,Human,Cell Culture,,,10,ug,147.17,USD,In Stock,8,GEN-19191,Y,Carrier free recombinant human IL-2
LabVeritas,LV-82110,BCA Protein Assay Kit,,,,Protein Quantification,,,500,tests,178.98,USD,In Stock,5,GEN-88239,Y,Colorimetric protein quantification kit
CytoNova,CN-52461,TNF alpha ELISA Kit,TNFα,,Human,ELISA,,HRP,96,tests,569.77,USD,Backorder,21,GEN-11106,N,Diagnostic use labeling under evaluation
ImmunoPeak,IP-33092,"Anti-CD3 antibody, clone UCHT1",CD3,Mouse,Human,Flow,UCHT1,No conjugate,100,uL,329.40,USD,Low Stock,9,GEN-73605,Y,Unconjugated format for secondary antibody workflows
CytoNova,CN-40773,TNF alpha ELISA Kit,TNFα,,Human,ELISA,,HRP,96,tests,577.78,USD,Backorder,21,GEN-16362,N,Diagnostic use labeling under evaluation
BioAxis,BA-94118,"Human PBMC, Cryopreserved",,,Human,Cell Assay,,,10,vials,721.53,USD,In Stock,2,GEN-57166,Y,"Healthy donor PBMC, cryopreserved"
BioAxis,GEN-86069,Anti CD20 mAb,CD-20,Mouse,Hu,FACS,2H7,Fitc,0.5,mL,2016.26,USD,In Stock,7,GEN-68571,Y,"Same clone, larger pack size"
BioAxis,GEN-50530,Anti CD20 mAb,CD-20,Mouse,Hu,FACS,2H7,Fitc,0.5,mL,1643.88,USD,In Stock,7,GEN-74086,Y,"Same clone, larger pack size"
BioAxis,BA-46225,"Human PBMC, Cryopreserved",,,Human,Cell Assay,,,10,vials,633.04,USD,In Stock,2,GEN-72611,Y,"Healthy donor PBMC, cryopreserved"
ImmunoPeak,IP-52959,"Anti-CD3 antibody, clone UCHT1",CD3,Mouse,Human,FC,UCHT1,FITC,100,uL,312.46,USD,In Stock,4,GEN-90033,Y,Flow cytometry reagent for whole blood
CytoNova,CN-37340,HeLa Cell Lysate,,,Human,WB,,,100,ug,140.64,USD,Discontinued,0,GEN-70736,Y,Whole cell lysate from HeLa line
ImmunoPeak,IP-12223,"Anti-CD3 antibody, clone UCHT1",CD3,Mouse,Human,FC,UCHT1,FITC,100,uL,317.71,USD,In Stock,4,GEN-64376,Y,Flow cytometry reagent for whole blood
CytoNova,CN-84050,TNF-alpha ELISA Kit,TNF-alpha,,Human,ELISA,,HRP,96,wells,436.25,USD,In Stock,12,GEN-63574,Y,Sandwich ELISA for serum and plasma
BioAxis,BA-64875,Anti-CD20 Monoclonal Antibody,CD20,Mouse,Human,FC,2H7,FITC,100,uL,504.64,USD,In Stock,5,GEN-72346,Y,Validated for flow cytometry on human PBMC samples
LabVeritas,LV-92819,BCA Protein Assay Kit,,,,Protein Quantification,,,500,tests,193.73,USD,In Stock,5,GEN-86858,Y,Colorimetric protein quantification kit
CytoNova,CN-41239,HeLa Cell Lysate,,,Human,WB,,,100,ug,140.39,USD,Discontinued,0,GEN-21582,Y,Whole cell lysate from HeLa line
BioAxis,GEN-42207,Anti CD20 mAb,CD-20,Mouse,Hu,FACS,2H7,Fitc,0.5,mL,1907.69,USD,In Stock,7,GEN-19081,Y,"Same clone, larger pack size"
BioAxis,BA-43871,Anti-CD20 Monoclonal Antibody,CD20,Mouse,Human,FC,2H7,FITC,100,uL,535.42,USD,In Stock,5,GEN-32769,Y,Validated for flow cytometry on human PBMC samples
BioAxis,BA-93915,Anti-CD20 Monoclonal Antibody,CD20,Mouse,Human,FC,2H7,FITC,100,uL,471.89,USD,In Stock,5,GEN-54892,Y,Validated for flow cytometry on human PBMC samples
ImmunoPeak,IP-93019,"Anti-CD3 antibody, clone UCHT1",CD3,Mouse,Human,Flow,UCHT1,No conjugate,100,uL,269.87,USD,Low Stock,9,GEN-10371,Y,Unconjugated format for secondary antibody workflows
ImmunoPeak,IP-61878,"Anti-CD3 antibody, clone UCHT1",CD3,Mouse,Human,FC,UCHT1,FITC,100,uL,265.96,USD,In Stock,4,GEN-87963,Y,Flow cytometry reagent for whole blood
