search_date,country,raw_query,clicked_product_id,clicked_supplier_sku,search_result_count,zero_result_flag,session_id,customer_segment
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-80922,Academic
2026-02-03,DE,anti cd20 human flow,EB-83143,GEN-61395,3,0,GEN-86784,Academic
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-30404,Biopharma
2026-02-06,DE,human pbmc cryopreserved,EB-90408,BA-89539,4,0,GEN-73879,Academic
2026-02-08,DE,protein quantification bca kit 500,EB-61430,LV-96747,5,0,GEN-92921,Biopharma
2026-02-03,DE,anti cd20 human flow,EB-23952,GEN-15148,3,0,GEN-77706,Academic
2026-02-05,DE,tnf alpha diagnostic elisa,EB-99144,CN-87057,2,0,GEN-65529,Hospital
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-28807,EL-75572,2,0,GEN-60380,Hospital
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-74462,Biopharma
2026-02-03,SE,cd20 fitc 2h7,EB-77178,NB-73655,1,0,GEN-70169,Biopharma
2026-02-05,DE,hela lysate wb control,EB-74461,EL-22733,1,0,GEN-87528,Biopharma
2026-02-08,DE,protein quantification bca kit 500,EB-17369,LV-26596,5,0,GEN-75913,Biopharma
2026-02-05,DE,tnf alpha diagnostic elisa,EB-33803,CN-90768,2,0,GEN-78667,Hospital
2026-02-05,DE,hela lysate wb control,EB-27428,EL-24501,1,0,GEN-93199,Biopharma
2026-02-07,SE,flodescytometri cd20 antikropp,EB-34930,NB-92793,1,0,GEN-25545,Academic
2026-02-05,DE,hela lysate wb control,EB-82902,EL-57050,1,0,GEN-28484,Biopharma
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-65894,Biopharma
2026-02-05,DE,tnf alpha diagnostic elisa,EB-88545,CN-57372,2,0,GEN-48076,Hospital
2026-02-03,SE,cd20 fitc 2h7,EB-44202,NB-78114,1,0,GEN-87023,Biopharma
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-40148,Academic
2026-02-08,DE,protein quantification bca kit 500,EB-89788,LV-84728,5,0,GEN-63681,Biopharma
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-64477,Biopharma
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-92167,Academic
2026-02-03,SE,cd20 fitc 2h7,EB-94634,NB-56590,1,0,GEN-38228,Biopharma
2026-02-07,SE,flodescytometri cd20 antikropp,EB-16587,NB-82665,1,0,GEN-70473,Academic
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-94380,Academic
2026-02-05,DE,tnf alpha diagnostic elisa,EB-78289,CN-51376,2,0,GEN-36978,Hospital
2026-02-06,DE,human pbmc cryopreserved,EB-66449,BA-15383,4,0,GEN-95496,Academic
2026-02-03,DE,anti cd20 human flow,EB-89167,GEN-41404,3,0,GEN-89081,Academic
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-11659,Biopharma
2026-02-03,DE,anti cd20 human flow,EB-84199,GEN-34739,3,0,GEN-43283,Academic
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-25291,EL-57129,2,0,GEN-59658,Hospital
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-82458,EL-35665,2,0,GEN-48830,Hospital
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-31838,Biopharma
2026-02-07,SE,flodescytometri cd20 antikropp,EB-84337,NB-75131,1,0,GEN-15313,Academic
2026-02-08,DE,protein quantification bca kit 500,EB-33847,LV-92422,5,0,GEN-23339,Biopharma
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-74078,EL-39221,2,0,GEN-21833,Hospital
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-58046,Academic
2026-02-05,DE,tnf alpha diagnostic elisa,EB-36331,CN-93484,2,0,GEN-67008,Hospital
2026-02-05,DE,tnf alpha diagnostic elisa,EB-22864,CN-94595,2,0,GEN-57359,Hospital
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-40160,Biopharma
2026-02-05,DE,hela lysate wb control,EB-15136,EL-77308,1,0,GEN-43275,Biopharma
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-26198,Biopharma
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-17918,Biopharma
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-73115,Academic
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-67841,Academic
2026-02-08,DE,protein quantification bca kit 500,EB-29921,LV-73435,5,0,GEN-94997,Biopharma
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-76947,Biopharma
2026-02-05,DE,hela lysate wb control,EB-63439,EL-50625,1,0,GEN-83502,Biopharma
2026-02-05,DE,hela lysate wb control,EB-83630,EL-16412,1,0,GEN-47796,Biopharma
2026-02-06,DE,human pbmc cryopreserved,EB-59328,BA-19249,4,0,GEN-24911,Academic
2026-02-05,DE,tnf alpha diagnostic elisa,EB-90432,CN-49269,2,0,GEN-93016,Hospital
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-36160,EL-31905,2,0,GEN-90916,Hospital
2026-02-08,DE,protein quantification bca kit 500,EB-65001,LV-73091,5,0,GEN-47717,Biopharma
2026-02-03,DE,anti cd20 human flow,EB-62675,GEN-23843,3,0,GEN-14550,Academic
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-90024,Biopharma
2026-02-06,DE,human pbmc cryopreserved,EB-89555,BA-18149,4,0,GEN-63910,Academic
2026-02-05,DE,tnf alpha diagnostic elisa,EB-20823,CN-37039,2,0,GEN-96517,Hospital
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-99321,EL-13143,2,0,GEN-36606,Hospital
2026-02-06,DE,human pbmc cryopreserved,EB-23693,BA-12192,4,0,GEN-46242,Academic
2026-02-08,DE,protein quantification bca kit 500,EB-15680,LV-57004,5,0,GEN-15740,Biopharma
2026-02-05,DE,hela lysate wb control,EB-76728,EL-46550,1,0,GEN-99854,Biopharma
2026-02-07,SE,flodescytometri cd20 antikropp,EB-47100,NB-46370,1,0,GEN-68357,Academic
2026-02-05,DE,tnf alpha diagnostic elisa,EB-34072,CN-24047,2,0,GEN-68883,Hospital
2026-02-07,SE,flodescytometri cd20 antikropp,EB-45228,NB-73598,1,0,GEN-58386,Academic
2026-02-03,SE,cd20 fitc 2h7,EB-64586,NB-54291,1,0,GEN-18229,Biopharma
2026-02-03,SE,cd20 fitc 2h7,EB-13318,NB-19448,1,0,GEN-42519,Biopharma
2026-02-08,DE,protein quantification bca kit 500,EB-14508,LV-24272,5,0,GEN-85048,Biopharma
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-40873,Academic
2026-02-05,DE,tnf alpha diagnostic elisa,EB-38222,CN-92138,2,0,GEN-21822,Hospital
2026-02-08,DE,protein quantification bca kit 500,EB-16453,LV-79996,5,0,GEN-11639,Biopharma
2026-02-06,DE,human pbmc cryopreserved,EB-43954,BA-73056,4,0,GEN-75142,Academic
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-50746,Academic
2026-02-06,DE,human pbmc cryopreserved,EB-41017,BA-19953,4,0,GEN-27480,Academic
2026-02-07,SE,flodescytometri cd20 antikropp,EB-23176,NB-76455,1,0,GEN-86567,Academic
2026-02-08,DE,protein quantification bca kit 500,EB-17552,LV-68196,5,0,GEN-76809,Biopharma
2026-02-08,DE,protein quantification bca kit 500,EB-23154,LV-63325,5,0,GEN-70328,Biopharma
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-62439,Academic
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-22273,Academic
2026-02-07,SE,flodescytometri cd20 antikropp,EB-88211,NB-46916,1,0,GEN-34687,Academic
2026-02-05,DE,hela lysate wb control,EB-17826,EL-82996,1,0,GEN-27343,Biopharma
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-53944,Biopharma
2026-02-05,DE,hela lysate wb control,EB-79903,EL-47288,1,0,GEN-31654,Biopharma
2026-02-06,DE,human pbmc cryopreserved,EB-23789,BA-67437,4,0,GEN-47065,Academic
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-57547,Biopharma
2026-02-03,SE,cd20 fitc 2h7,EB-94952,NB-93616,1,0,GEN-58535,Biopharma
2026-02-07,SE,flodescytometri cd20 antikropp,EB-13203,NB-22697,1,0,GEN-99176,Academic
2026-02-05,DE,tnf alpha diagnostic elisa,EB-76156,CN-60736,2,0,GEN-66743,Hospital
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-39850,EL-15861,2,0,GEN-60972,Hospital
2026-02-05,DE,tnf alpha diagnostic elisa,EB-45108,CN-50811,2,0,GEN-32426,Hospital
2026-02-03,SE,cd20 fitc 2h7,EB-36990,NB-21545,1,0,GEN-75452,Biopharma
2026-02-08,DE,protein quantification bca kit 500,EB-23650,LV-52197,5,0,GEN-22926,Biopharma
2026-02-07,SE,flodescytometri cd20 antikropp,EB-21817,NB-87869,1,0,GEN-78775,Academic
2026-02-07,SE,flodescytometri cd20 antikropp,EB-56921,NB-31856,1,0,GEN-83081,Academic
2026-02-06,DE,human pbmc cryopreserved,EB-39277,BA-72978,4,0,GEN-17392,Academic
2026-02-03,DE,anti cd20 human flow,EB-31893,GEN-58686,3,0,GEN-63732,Academic
2026-02-05,DE,tnf alpha diagnostic elisa,EB-88922,CN-98189,2,0,GEN-97893,Hospital
2026-02-03,SE,cd20 fitc 2h7,EB-36328,NB-48100,1,0,GEN-39058,Biopharma
2026-02-08,DE,protein quantification bca kit 500,EB-97461,LV-52681,5,0,GEN-51797,Biopharma
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-14999,Academic
2026-02-03,DE,anti cd20 human flow,EB-23141,GEN-25812,3,0,GEN-25358,Academic
2026-02-08,DE,protein quantification bca kit 500,EB-75769,LV-59065,5,0,GEN-72726,Biopharma
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-98975,Academic
2026-02-05,DE,tnf alpha diagnostic elisa,EB-84413,CN-43207,2,0,GEN-51265,Hospital
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-22317,Biopharma
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-68434,Academic
2026-02-03,DE,anti cd20 human flow,EB-86807,GEN-42539,3,0,GEN-21018,Academic
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-34294,Academic
2026-02-03,SE,cd20 fitc 2h7,EB-75105,NB-11406,1,0,GEN-25923,Biopharma
2026-02-03,DE,anti cd20 human flow,EB-84707,GEN-51492,3,0,GEN-80408,Academic
2026-02-03,SE,cd20 fitc 2h7,EB-44622,NB-95240,1,0,GEN-75259,Biopharma
2026-02-05,DE,tnf alpha diagnostic elisa,EB-86669,CN-29228,2,0,GEN-28443,Hospital
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-55183,Biopharma
2026-02-05,DE,hela lysate wb control,EB-92198,EL-63528,1,0,GEN-98446,Biopharma
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-52357,EL-49047,2,0,GEN-16234,Hospital
2026-02-03,DE,anti cd20 human flow,EB-43132,GEN-84989,3,0,GEN-62174,Academic
2026-02-06,DE,human pbmc cryopreserved,EB-87973,BA-88853,4,0,GEN-13584,Academic
2026-02-06,DE,human pbmc cryopreserved,EB-59164,BA-78309,4,0,GEN-40127,Academic
2026-02-05,DE,hela lysate wb control,EB-49203,EL-19388,1,0,GEN-31113,Biopharma
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-62486,Academic
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-22524,EL-98101,2,0,GEN-26480,Hospital
2026-02-03,SE,cd20 fitc 2h7,EB-83236,NB-81167,1,0,GEN-98733,Biopharma
2026-02-08,DE,protein quantification bca kit 500,EB-57484,LV-34088,5,0,GEN-24709,Biopharma
2026-02-08,DE,protein quantification bca kit 500,EB-13227,LV-67097,5,0,GEN-51619,Biopharma
2026-02-03,DE,anti cd20 human flow,EB-35058,GEN-64409,3,0,GEN-15525,Academic
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-35377,EL-28092,2,0,GEN-23709,Hospital
2026-02-03,DE,anti cd20 human flow,EB-98690,GEN-92894,3,0,GEN-85779,Academic
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-61027,Academic
2026-02-06,DE,human pbmc cryopreserved,EB-65615,BA-32760,4,0,GEN-39284,Academic
2026-02-06,DE,human pbmc cryopreserved,EB-77052,BA-99792,4,0,GEN-45134,Academic
2026-02-03,SE,cd20 fitc 2h7,EB-20226,NB-90636,1,0,GEN-95903,Biopharma
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-30719,Biopharma
2026-02-08,DE,protein quantification bca kit 500,EB-66066,LV-58975,5,0,GEN-96997,Biopharma
2026-02-07,SE,flodescytometri cd20 antikropp,EB-99364,NB-14002,1,0,GEN-97226,Academic
2026-02-06,DE,human pbmc cryopreserved,EB-53259,BA-84553,4,0,GEN-50738,Academic
2026-02-07,SE,flodescytometri cd20 antikropp,EB-55182,NB-52488,1,0,GEN-58652,Academic
2026-02-03,DE,anti cd20 human flow,EB-62860,GEN-97033,3,0,GEN-11695,Academic
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-77147,EL-69525,2,0,GEN-71820,Hospital
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-55449,Biopharma
2026-02-06,DE,human pbmc cryopreserved,EB-52698,BA-23408,4,0,GEN-35410,Academic
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-61375,Academic
2026-02-03,SE,cd20 fitc 2h7,EB-14995,NB-95113,1,0,GEN-19667,Biopharma
2026-02-03,DE,anti cd20 human flow,EB-49161,GEN-11124,3,0,GEN-75270,Academic
2026-02-03,SE,cd20 fitc 2h7,EB-92652,NB-76099,1,0,GEN-24783,Biopharma
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-76865,Biopharma
2026-02-07,SE,flodescytometri cd20 antikropp,EB-82797,NB-22023,1,0,GEN-33110,Academic
2026-02-05,DE,tnf alpha diagnostic elisa,EB-35072,CN-11709,2,0,GEN-53642,Hospital
2026-02-03,DE,anti cd20 human flow,EB-88616,GEN-37219,3,0,GEN-11969,Academic
2026-02-05,DE,tnf alpha diagnostic elisa,EB-44824,CN-87240,2,0,GEN-66626,Hospital
2026-02-03,DE,anti cd20 human flow,EB-58417,GEN-80397,3,0,GEN-73402,Academic
2026-02-03,SE,cd20 fitc 2h7,EB-15061,NB-83823,1,0,GEN-35087,Biopharma
2026-02-05,DE,hela lysate wb control,EB-54645,EL-54426,1,0,GEN-56346,Biopharma
2026-02-03,SE,cd20 fitc 2h7,EB-93538,NB-98973,1,0,GEN-45176,Biopharma
2026-02-05,DE,tnf alpha diagnostic elisa,EB-71447,CN-28437,2,0,GEN-80052,Hospital
2026-02-03,DE,anti cd20 human flow,EB-18452,GEN-12240,3,0,GEN-75562,Academic
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-60541,Biopharma
2026-02-08,DE,protein quantification bca kit 500,EB-44736,LV-14819,5,0,GEN-94258,Biopharma
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-57638,Biopharma
2026-02-03,SE,cd20 fitc 2h7,EB-95422,NB-55236,1,0,GEN-22290,Biopharma
2026-02-03,SE,cd20 fitc 2h7,EB-30652,NB-28030,1,0,GEN-74415,Biopharma
2026-02-07,SE,flodescytometri cd20 antikropp,EB-16039,NB-88780,1,0,GEN-44584,Academic
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-27830,Academic
2026-02-08,DE,protein quantification bca kit 500,EB-66387,LV-53324,5,0,GEN-30688,Biopharma
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-27231,Biopharma
2026-02-05,DE,hela lysate wb control,EB-15912,EL-97171,1,0,GEN-84163,Biopharma
2026-02-07,SE,flodescytometri cd20 antikropp,EB-78231,NB-21823,1,0,GEN-42827,Academic
2026-02-08,DE,protein quantification bca kit 500,EB-59709,LV-83679,5,0,GEN-68588,Biopharma
2026-02-05,DE,tnf alpha diagnostic elisa,EB-57745,CN-29102,2,0,GEN-40857,Hospital
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-50409,EL-97221,2,0,GEN-25516,Hospital
2026-02-07,SE,flodescytometri cd20 antikropp,EB-86452,NB-59743,1,0,GEN-17731,Academic
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-70136,EL-84307,2,0,GEN-56524,Hospital
2026-02-03,DE,anti cd20 human flow,EB-13152,GEN-81955,3,0,GEN-35725,Academic
2026-02-07,SE,flodescytometri cd20 antikropp,EB-29185,NB-63653,1,0,GEN-88221,Academic
2026-02-03,SE,cd20 fitc 2h7,EB-81372,NB-90980,1,0,GEN-66366,Biopharma
2026-02-03,DE,anti cd20 human flow,EB-86212,GEN-66455,3,0,GEN-29598,Academic
2026-02-07,SE,flodescytometri cd20 antikropp,EB-65878,NB-83470,1,0,GEN-85552,Academic
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-16495,EL-40670,2,0,GEN-58836,Hospital
2026-02-06,DE,human pbmc cryopreserved,EB-66843,BA-13344,4,0,GEN-35604,Academic
2026-02-08,DE,protein quantification bca kit 500,EB-98191,LV-31265,5,0,GEN-66729,Biopharma
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-65785,Academic
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-72470,Biopharma
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-78225,Biopharma
2026-02-05,DE,hela lysate wb control,EB-72896,EL-82261,1,0,GEN-63331,Biopharma
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-41918,Biopharma
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-63176,Biopharma
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-42245,EL-97853,2,0,GEN-50825,Hospital
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-25362,Academic
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-98721,EL-34567,2,0,GEN-92175,Hospital
2026-02-03,SE,cd20 fitc 2h7,EB-99682,NB-18830,1,0,GEN-12878,Biopharma
2026-02-08,DE,protein quantification bca kit 500,EB-93990,LV-52997,5,0,GEN-44524,Biopharma
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-42954,Biopharma
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-74095,Biopharma
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-85256,EL-35898,2,0,GEN-22560,Hospital
2026-02-07,SE,flodescytometri cd20 antikropp,EB-39106,NB-46126,1,0,GEN-44508,Academic
2026-02-06,DE,human pbmc cryopreserved,EB-46645,BA-23164,4,0,GEN-81491,Academic
2026-02-05,DE,tnf alpha diagnostic elisa,EB-10486,CN-78756,2,0,GEN-36131,Hospital
2026-02-05,DE,hela lysate wb control,EB-75440,EL-37809,1,0,GEN-96195,Biopharma
2026-02-06,DE,human pbmc cryopreserved,EB-47031,BA-51023,4,0,GEN-91675,Academic
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-26760,Biopharma
2026-02-07,SE,flodescytometri cd20 antikropp,EB-76612,NB-87132,1,0,GEN-31796,Academic
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-45406,Biopharma
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-29309,Biopharma
2026-02-05,DE,hela lysate wb control,EB-59109,EL-45490,1,0,GEN-14390,Biopharma
2026-02-05,DE,tnf alpha diagnostic elisa,EB-56785,CN-94865,2,0,GEN-97518,Hospital
2026-02-05,DE,tnf alpha diagnostic elisa,EB-89964,CN-86770,2,0,GEN-43531,Hospital
2026-02-07,SE,flodescytometri cd20 antikropp,EB-57202,NB-53636,1,0,GEN-54998,Academic
2026-02-03,DE,anti cd20 human flow,EB-41576,GEN-57973,3,0,GEN-52609,Academic
2026-02-08,DE,protein quantification bca kit 500,EB-29830,LV-76572,5,0,GEN-79138,Biopharma
2026-02-05,DE,tnf alpha diagnostic elisa,EB-87762,CN-57120,2,0,GEN-62427,Hospital
2026-02-07,SE,flodescytometri cd20 antikropp,EB-95148,NB-49799,1,0,GEN-40213,Academic
2026-02-05,DE,tnf alpha diagnostic elisa,EB-31893,CN-70478,2,0,GEN-35911,Hospital
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-58722,Biopharma
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-77043,Biopharma
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-78324,Academic
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-22684,EL-67868,2,0,GEN-42008,Hospital
2026-02-07,SE,flodescytometri cd20 antikropp,EB-55118,NB-56429,1,0,GEN-12768,Academic
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-20857,EL-66154,2,0,GEN-82351,Hospital
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-27844,EL-38278,2,0,GEN-81844,Hospital
2026-02-06,DE,human pbmc cryopreserved,EB-16260,BA-65451,4,0,GEN-64050,Academic
2026-02-05,DE,hela lysate wb control,EB-58123,EL-42388,1,0,GEN-90315,Biopharma
2026-02-03,SE,cd20 fitc 2h7,EB-50029,NB-73897,1,0,GEN-80171,Biopharma
2026-02-06,DE,human pbmc cryopreserved,EB-56576,BA-29537,4,0,GEN-36024,Academic
2026-02-08,DE,protein quantification bca kit 500,EB-99848,LV-42390,5,0,GEN-40037,Biopharma
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-86752,Biopharma
2026-02-05,DE,tnf alpha diagnostic elisa,EB-28732,CN-74048,2,0,GEN-25949,Hospital
2026-02-05,DE,tnf alpha diagnostic elisa,EB-88593,CN-44080,2,0,GEN-93417,Hospital
2026-02-05,DE,hela lysate wb control,EB-60235,EL-14201,1,0,GEN-39575,Biopharma
2026-02-06,DE,human pbmc cryopreserved,EB-80092,BA-98791,4,0,GEN-71984,Academic
2026-02-06,DE,human pbmc cryopreserved,EB-43154,BA-14259,4,0,GEN-83055,Academic
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-95218,Biopharma
2026-02-03,DE,anti cd20 human flow,EB-63571,GEN-95550,3,0,GEN-37313,Academic
2026-02-03,SE,cd20 fitc 2h7,EB-13396,NB-10564,1,0,GEN-27767,Biopharma
2026-02-07,SE,flodescytometri cd20 antikropp,EB-54819,NB-52093,1,0,GEN-16950,Academic
2026-02-08,DE,protein quantification bca kit 500,EB-39101,LV-24671,5,0,GEN-14804,Biopharma
2026-02-05,DE,tnf alpha diagnostic elisa,EB-16250,CN-73371,2,0,GEN-35529,Hospital
2026-02-07,SE,flodescytometri cd20 antikropp,EB-93605,NB-22390,1,0,GEN-20026,Academic
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-19437,EL-24222,2,0,GEN-53019,Hospital
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-36603,EL-65358,2,0,GEN-24356,Hospital
2026-02-03,DE,anti cd20 human flow,EB-59590,GEN-32410,3,0,GEN-50805,Academic
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-97669,Biopharma
2026-02-03,DE,anti cd20 human flow,EB-86332,GEN-60339,3,0,GEN-14320,Academic
2026-02-03,DE,anti cd20 human flow,EB-14091,GEN-10279,3,0,GEN-32719,Academic
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-74256,EL-42657,2,0,GEN-72037,Hospital
2026-02-05,DE,hela lysate wb control,EB-98472,EL-60276,1,0,GEN-54694,Biopharma
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-70972,Academic
2026-02-03,SE,cd20 fitc 2h7,EB-54163,NB-52582,1,0,GEN-66602,Biopharma
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-34046,EL-97542,2,0,GEN-14661,Hospital
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-72397,Academic
2026-02-05,DE,hela lysate wb control,EB-80347,EL-53330,1,0,GEN-92639,Biopharma
2026-02-05,DE,tnf alpha diagnostic elisa,EB-37425,CN-67522,2,0,GEN-35899,Hospital
2026-02-03,SE,cd20 fitc 2h7,EB-88639,NB-33635,1,0,GEN-19044,Biopharma
2026-02-06,DE,human pbmc cryopreserved,EB-72534,BA-83855,4,0,GEN-75678,Academic
2026-02-05,DE,hela lysate wb control,EB-70341,EL-81239,1,0,GEN-51406,Biopharma
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-71922,Biopharma
2026-02-07,SE,flodescytometri cd20 antikropp,EB-13878,NB-37060,1,0,GEN-38333,Academic
2026-02-07,SE,flodescytometri cd20 antikropp,EB-42521,NB-68041,1,0,GEN-49921,Academic
2026-02-03,DE,anti cd20 human flow,EB-14337,GEN-23612,3,0,GEN-69503,Academic
2026-02-05,DE,hela lysate wb control,EB-31129,EL-93034,1,0,GEN-44845,Biopharma
2026-02-08,DE,protein quantification bca kit 500,EB-99897,LV-73874,5,0,GEN-96503,Biopharma
2026-02-03,SE,cd20 fitc 2h7,EB-21104,NB-54812,1,0,GEN-83339,Biopharma
2026-02-07,SE,flodescytometri cd20 antikropp,EB-56114,NB-14071,1,0,GEN-75391,Academic
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-64006,Academic
2026-02-06,DE,human pbmc cryopreserved,EB-56237,BA-26516,4,0,GEN-13832,Academic
2026-02-03,DE,anti cd20 human flow,EB-88061,GEN-11426,3,0,GEN-30820,Academic
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-27853,EL-20784,2,0,GEN-80291,Hospital
2026-02-03,SE,cd20 fitc 2h7,EB-25171,NB-14329,1,0,GEN-23645,Biopharma
2026-02-03,SE,cd20 fitc 2h7,EB-88861,NB-57215,1,0,GEN-54896,Biopharma
2026-02-05,DE,hela lysate wb control,EB-64487,EL-48508,1,0,GEN-17733,Biopharma
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-58491,EL-37199,2,0,GEN-46567,Hospital
2026-02-03,DE,anti cd20 human flow,EB-68882,GEN-58111,3,0,GEN-45192,Academic
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-16532,EL-56469,2,0,GEN-19135,Hospital
2026-02-08,DE,protein quantification bca kit 500,EB-83691,LV-44383,5,0,GEN-82104,Biopharma
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-29952,Biopharma
2026-02-05,DE,tnf alpha diagnostic elisa,EB-77947,CN-33633,2,0,GEN-99323,Hospital
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-67568,EL-65724,2,0,GEN-62321,Hospital
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-90131,Academic
2026-02-07,SE,flodescytometri cd20 antikropp,EB-42728,NB-62914,1,0,GEN-48233,Academic
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-93291,EL-36233,2,0,GEN-78397,Hospital
2026-02-03,DE,anti cd20 human flow,EB-92887,GEN-74370,3,0,GEN-10534,Academic
2026-02-08,DE,protein quantification bca kit 500,EB-46493,LV-53159,5,0,GEN-93406,Biopharma
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-83533,Biopharma
2026-02-05,DE,hela lysate wb control,EB-25575,EL-64545,1,0,GEN-48541,Biopharma
2026-02-08,DE,protein quantification bca kit 500,EB-63601,LV-49975,5,0,GEN-41493,Biopharma
2026-02-03,SE,cd20 fitc 2h7,EB-30524,NB-93476,1,0,GEN-99327,Biopharma
2026-02-06,DE,human pbmc cryopreserved,EB-42819,BA-90035,4,0,GEN-24912,Academic
