supplier_name,supplier_sku,internal_product_id,country,price_local,currency,inventory_status,lead_time_days,min_order_qty,last_feed_timestamp,discontinued_flag
BioAxis,BA-89417,EB-41077,US,441.81,USD,In Stock,6,1,2026-02-01T05:00:00,N
EuroLab,EL-81339,EB-69099,DE,387.14,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
BioGnostics,BG-15586,EB-71610,DE,178.13,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
CytoNova,CN-60565,EB-63767,US,507.00,USD,In Stock,12,1,2026-02-02T05:00:00,N
EuroLab,EL-85173,EB-22909,DE,337.86,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
ImmunoPeak,IP-34864,EB-82761,DE,313.81,EUR,In Stock,4,1,2026-02-03T05:00:00,N
BioAxis,BA-65866,EB-25383,US,416.79,USD,In Stock,6,1,2026-02-01T05:00:00,N
CytoNova,CN-81252,EB-67654,US,519.72,USD,Backorder,21,1,2026-02-02T05:00:00,N
NordAssay,NA-84872,EB-20586,DE,505.91,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
NordAssay,NA-40496,EB-10694,DE,466.01,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
LabVeritas,LV-86525,EB-84084,DE,192.67,EUR,In Stock,3,1,2026-02-02T05:00:00,N
BioGnostics,BG-15006,EB-56855,DE,215.52,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
ImmunoPeak,IP-77559,EB-38833,DE,379.60,EUR,In Stock,4,1,2026-02-03T05:00:00,N
EuroLab,EL-45153,EB-26090,DE,356.71,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
BioAxis,BA-74667,EB-72950,DE,456.23,EUR,In Stock,5,1,2026-02-01T05:00:00,N
EuroLab,EL-12817,EB-48279,DE,388.95,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
CytoNova,CN-60969,EB-18242,DE,106.64,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
BioAxis,BA-75430,EB-84152,DE,422.87,EUR,In Stock,5,1,2026-02-01T05:00:00,N
CytoNova,CN-84317,EB-55270,US,638.06,USD,Backorder,21,1,2026-02-02T05:00:00,N
EuroLab,EL-65934,EB-14720,DE,348.28,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
EuroLab,EL-75199,EB-93770,DE,419.21,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
CytoNova,CN-49383,EB-17929,US,458.67,USD,In Stock,12,1,2026-02-02T05:00:00,N
EuroLab,EL-90261,EB-65510,DE,327.57,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
BioGnostics,BG-15287,EB-93169,DE,167.78,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
LabVeritas,LV-29952,EB-21344,DE,231.41,EUR,In Stock,3,1,2026-02-02T05:00:00,N
CytoNova,CN-43515,EB-27138,US,565.43,USD,In Stock,12,1,2026-02-02T05:00:00,N
NordBio Sweden,NB-39936,EB-59427,SE,485.60,SEK,Available,4,1,2026-02-02T04:00:00,N
CytoNova,CN-40058,EB-38371,DE,117.74,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
BioAxis,BA-12058,EB-78561,US,379.01,USD,In Stock,6,1,2026-02-01T05:00:00,N
BioAxis,BA-43531,EB-72558,DE,356.47,EUR,In Stock,5,1,2026-02-01T05:00:00,N
EuroLab,EL-45391,EB-61355,DE,413.30,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
BioAxis,BA-34899,EB-40822,DE,312.01,EUR,In Stock,5,1,2026-02-01T05:00:00,N
NordAssay,NA-51000,EB-46937,DE,545.34,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
CytoNova,CN-49075,EB-15096,US,514.77,USD,In Stock,12,1,2026-02-02T05:00:00,N
BioGnostics,BG-90524,EB-24368,DE,235.40,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
EuroLab,EL-56819,EB-61617,DE,352.61,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
EuroLab,EL-40858,EB-38473,DE,373.39,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
CytoNova,CN-86593,EB-23154,DE,124.06,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
BioAxis,BA-23881,EB-34726,US,401.44,USD,In Stock,6,1,2026-02-01T05:00:00,N
CytoNova,CN-31851,EB-70557,US,514.31,USD,In Stock,12,1,2026-02-02T05:00:00,N
BioAxis,BA-94733,EB-83734,DE,401.12,EUR,In Stock,5,1,2026-02-01T05:00:00,N
EuroLab,EL-77407,EB-70010,DE,465.68,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
BioAxis,BA-40555,EB-31465,DE,448.49,EUR,In Stock,5,1,2026-02-01T05:00:00,N
CytoNova,CN-99787,EB-76676,US,522.07,USD,In Stock,12,1,2026-02-02T05:00:00,N
CytoNova,CN-48935,EB-63125,US,478.19,USD,Backorder,21,1,2026-02-02T05:00:00,N
CytoNova,CN-61999,EB-76868,US,604.22,USD,In Stock,12,1,2026-02-02T05:00:00,N
LabVeritas,LV-18463,EB-15623,DE,208.04,EUR,In Stock,3,1,2026-02-02T05:00:00,N
NordAssay,NA-96834,EB-13968,DE,510.89,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
NordAssay,NA-44964,EB-33617,DE,535.83,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
CytoNova,CN-51828,EB-66584,US,612.16,USD,In Stock,12,1,2026-02-02T05:00:00,N
EuroLab,EL-35388,EB-22372,DE,376.37,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
NordAssay,NA-98645,EB-16907,DE,457.99,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
CytoNova,CN-15552,EB-21327,US,477.59,USD,Backorder,21,1,2026-02-02T05:00:00,N
BioAxis,BA-32087,EB-92639,DE,419.29,EUR,In Stock,5,1,2026-02-01T05:00:00,N
BioGnostics,BG-26406,EB-44956,DE,232.92,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
LabVeritas,LV-45514,EB-40085,DE,165.67,EUR,In Stock,3,1,2026-02-02T05:00:00,N
NordBio Sweden,NB-77942,EB-55095,SE,358.01,SEK,Available,4,1,2026-02-02T04:00:00,N
EuroLab,EL-21388,EB-70840,DE,428.56,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
NordAssay,NA-37802,EB-65296,DE,485.65,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
ImmunoPeak,IP-78472,EB-98908,DE,326.20,EUR,In Stock,4,1,2026-02-03T05:00:00,N
LabVeritas,LV-59249,EB-50345,DE,201.53,EUR,In Stock,3,1,2026-02-02T05:00:00,N
BioAxis,BA-76999,EB-45035,US,517.60,USD,In Stock,6,1,2026-02-01T05:00:00,N
ImmunoPeak,IP-14989,EB-35395,DE,267.59,EUR,In Stock,4,1,2026-02-03T05:00:00,N
BioGnostics,BG-27041,EB-83098,DE,174.68,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
CytoNova,CN-42599,EB-74908,US,622.05,USD,Backorder,21,1,2026-02-02T05:00:00,N
NordBio Sweden,NB-32202,EB-27299,SE,432.46,SEK,Available,4,1,2026-02-02T04:00:00,N
CytoNova,CN-99321,EB-27082,US,440.85,USD,In Stock,12,1,2026-02-02T05:00:00,N
BioAxis,BA-81217,EB-41372,DE,317.11,EUR,In Stock,5,1,2026-02-01T05:00:00,N
CytoNova,CN-31673,EB-74896,DE,109.67,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
CytoNova,CN-39092,EB-65121,DE,107.47,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
EuroLab,EL-27511,EB-99702,DE,403.35,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
NordBio Sweden,NB-47528,EB-23309,SE,392.24,SEK,Available,4,1,2026-02-02T04:00:00,N
BioAxis,BA-72592,EB-43610,US,466.25,USD,In Stock,6,1,2026-02-01T05:00:00,N
EuroLab,EL-99987,EB-97887,DE,376.19,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
BioAxis,BA-78627,EB-72988,DE,385.56,EUR,In Stock,5,1,2026-02-01T05:00:00,N
BioGnostics,BG-81213,EB-41001,DE,208.80,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
NordAssay,NA-46629,EB-61305,DE,526.15,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
EuroLab,EL-17645,EB-24280,DE,371.28,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
BioAxis,BA-43003,EB-21708,DE,318.05,EUR,In Stock,5,1,2026-02-01T05:00:00,N
BioAxis,BA-41313,EB-15373,US,433.59,USD,In Stock,6,1,2026-02-01T05:00:00,N
CytoNova,CN-74087,EB-73522,US,487.49,USD,Backorder,21,1,2026-02-02T05:00:00,N
BioGnostics,BG-38420,EB-35769,DE,213.77,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
NordAssay,NA-59335,EB-72084,DE,556.17,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
LabVeritas,LV-76557,EB-76137,DE,177.29,EUR,In Stock,3,1,2026-02-02T05:00:00,N
CytoNova,CN-95801,EB-16427,US,431.69,USD,In Stock,12,1,2026-02-02T05:00:00,N
CytoNova,CN-44488,EB-34753,US,470.09,USD,In Stock,12,1,2026-02-02T05:00:00,N
NordAssay,NA-10981,EB-47485,DE,596.50,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
NordAssay,NA-78514,EB-57247,DE,604.61,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
NordBio Sweden,NB-74727,EB-76890,SE,329.69,SEK,Available,4,1,2026-02-02T04:00:00,N
BioAxis,BA-87426,EB-24227,US,501.93,USD,In Stock,6,1,2026-02-01T05:00:00,N
CytoNova,CN-31290,EB-58504,DE,100.66,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
CytoNova,CN-55995,EB-51009,US,557.69,USD,Backorder,21,1,2026-02-02T05:00:00,N
BioAxis,BA-26419,EB-40030,DE,399.22,EUR,In Stock,5,1,2026-02-01T05:00:00,N
BioGnostics,BG-30324,EB-78700,DE,209.06,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
CytoNova,CN-27937,EB-72734,DE,105.03,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
BioGnostics,BG-39443,EB-98105,DE,186.15,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
EuroLab,EL-11197,EB-89287,DE,469.16,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
BioGnostics,BG-45033,EB-43242,DE,209.63,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
NordBio Sweden,NB-42239,EB-22264,SE,393.32,SEK,Available,4,1,2026-02-02T04:00:00,N
LabVeritas,LV-40942,EB-42875,DE,237.74,EUR,In Stock,3,1,2026-02-02T05:00:00,N
CytoNova,CN-39420,EB-25185,DE,126.62,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
BioAxis,BA-11469,EB-15908,DE,381.28,EUR,In Stock,5,1,2026-02-01T05:00:00,N
CytoNova,CN-74172,EB-53700,US,569.94,USD,Backorder,21,1,2026-02-02T05:00:00,N
CytoNova,CN-31051,EB-98228,DE,127.74,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
NordAssay,NA-11904,EB-77458,DE,591.40,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
CytoNova,CN-51930,EB-74101,US,424.28,USD,In Stock,12,1,2026-02-02T05:00:00,N
CytoNova,CN-24748,EB-79547,DE,139.22,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
NordAssay,NA-31103,EB-58213,DE,562.67,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
BioAxis,BA-92594,EB-36242,US,435.72,USD,In Stock,6,1,2026-02-01T05:00:00,N
BioGnostics,BG-32818,EB-45295,DE,227.83,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
EuroLab,EL-39049,EB-30722,DE,345.57,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
CytoNova,CN-54314,EB-34072,US,548.29,USD,Backorder,21,1,2026-02-02T05:00:00,N
EuroLab,EL-50465,EB-44267,DE,373.17,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
EuroLab,EL-87818,EB-37891,DE,416.51,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
ImmunoPeak,IP-38233,EB-47630,DE,289.62,EUR,In Stock,4,1,2026-02-03T05:00:00,N
BioAxis,BA-10840,EB-34872,DE,369.05,EUR,In Stock,5,1,2026-02-01T05:00:00,N
NordAssay,NA-35165,EB-18171,DE,441.03,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
BioAxis,BA-62583,EB-63791,DE,372.06,EUR,In Stock,5,1,2026-02-01T05:00:00,N
ImmunoPeak,IP-70402,EB-17286,DE,382.02,EUR,In Stock,4,1,2026-02-03T05:00:00,N
NordBio Sweden,NB-11330,EB-63219,SE,399.99,SEK,Available,4,1,2026-02-02T04:00:00,N
NordBio Sweden,NB-46227,EB-33204,SE,450.01,SEK,Available,4,1,2026-02-02T04:00:00,N
CytoNova,CN-65175,EB-21802,US,527.01,USD,Backorder,21,1,2026-02-02T05:00:00,N
NordAssay,NA-97552,EB-78142,DE,471.13,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
BioAxis,BA-87725,EB-52945,DE,351.40,EUR,In Stock,5,1,2026-02-01T05:00:00,N
NordAssay,NA-83207,EB-50856,DE,618.91,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
NordBio Sweden,NB-61584,EB-75391,SE,484.74,SEK,Available,4,1,2026-02-02T04:00:00,N
NordBio Sweden,NB-48192,EB-57056,SE,445.06,SEK,Available,4,1,2026-02-02T04:00:00,N
ImmunoPeak,IP-18422,EB-98733,DE,358.90,EUR,In Stock,4,1,2026-02-03T05:00:00,N
BioAxis,BA-80277,EB-42887,DE,359.70,EUR,In Stock,5,1,2026-02-01T05:00:00,N
EuroLab,EL-90493,EB-49113,DE,365.47,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
NordBio Sweden,NB-19054,EB-32311,SE,474.49,SEK,Available,4,1,2026-02-02T04:00:00,N
BioAxis,BA-99747,EB-78362,DE,351.88,EUR,In Stock,5,1,2026-02-01T05:00:00,N
ImmunoPeak,IP-23912,EB-27325,DE,311.37,EUR,In Stock,4,1,2026-02-03T05:00:00,N
NordBio Sweden,NB-54694,EB-58401,SE,384.10,SEK,Available,4,1,2026-02-02T04:00:00,N
CytoNova,CN-60339,EB-12330,DE,100.84,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
CytoNova,CN-72485,EB-33807,US,571.04,USD,Backorder,21,1,2026-02-02T05:00:00,N
ImmunoPeak,IP-11925,EB-52152,DE,302.92,EUR,In Stock,4,1,2026-02-03T05:00:00,N
NordAssay,NA-61625,EB-58341,DE,584.80,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
LabVeritas,LV-72439,EB-87562,DE,178.21,EUR,In Stock,3,1,2026-02-02T05:00:00,N
EuroLab,EL-42791,EB-52426,DE,360.51,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
CytoNova,CN-36290,EB-43649,US,563.68,USD,Backorder,21,1,2026-02-02T05:00:00,N
ImmunoPeak,IP-87892,EB-72830,DE,332.18,EUR,In Stock,4,1,2026-02-03T05:00:00,N
LabVeritas,LV-55942,EB-10104,DE,215.99,EUR,In Stock,3,1,2026-02-02T05:00:00,N
EuroLab,EL-31392,EB-35286,DE,434.36,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
LabVeritas,LV-52189,EB-15329,DE,191.16,EUR,In Stock,3,1,2026-02-02T05:00:00,N
NordAssay,NA-61317,EB-39960,DE,619.06,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
ImmunoPeak,IP-39453,EB-43523,DE,255.27,EUR,In Stock,4,1,2026-02-03T05:00:00,N
BioGnostics,BG-19116,EB-35054,DE,228.26,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
CytoNova,CN-94792,EB-27313,US,610.10,USD,In Stock,12,1,2026-02-02T05:00:00,N
NordAssay,NA-71416,EB-96021,DE,481.83,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
BioAxis,BA-25800,EB-68214,DE,326.47,EUR,In Stock,5,1,2026-02-01T05:00:00,N
NordBio Sweden,NB-20069,EB-74308,SE,387.80,SEK,Available,4,1,2026-02-02T04:00:00,N
NordBio Sweden,NB-52118,EB-55370,SE,455.72,SEK,Available,4,1,2026-02-02T04:00:00,N
BioAxis,BA-68413,EB-59482,DE,314.11,EUR,In Stock,5,1,2026-02-01T05:00:00,N
BioAxis,BA-58784,EB-65488,DE,408.26,EUR,In Stock,5,1,2026-02-01T05:00:00,N
LabVeritas,LV-41254,EB-58296,DE,240.57,EUR,In Stock,3,1,2026-02-02T05:00:00,N
CytoNova,CN-87602,EB-38889,US,532.88,USD,In Stock,12,1,2026-02-02T05:00:00,N
EuroLab,EL-22996,EB-49508,DE,350.09,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
BioGnostics,BG-25248,EB-84791,DE,180.72,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
BioAxis,BA-49093,EB-23578,US,501.15,USD,In Stock,6,1,2026-02-01T05:00:00,N
BioAxis,BA-20540,EB-97606,US,403.25,USD,In Stock,6,1,2026-02-01T05:00:00,N
CytoNova,CN-62802,EB-23658,DE,117.62,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
CytoNova,CN-18038,EB-68028,US,647.62,USD,Backorder,21,1,2026-02-02T05:00:00,N
CytoNova,CN-63061,EB-41518,US,570.55,USD,Backorder,21,1,2026-02-02T05:00:00,N
ImmunoPeak,IP-42701,EB-45804,DE,379.85,EUR,In Stock,4,1,2026-02-03T05:00:00,N
NordAssay,NA-71771,EB-79730,DE,598.30,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
BioAxis,BA-17769,EB-78686,US,524.66,USD,In Stock,6,1,2026-02-01T05:00:00,N
CytoNova,CN-28622,EB-97388,US,536.21,USD,In Stock,12,1,2026-02-02T05:00:00,N
BioGnostics,BG-46258,EB-45137,DE,176.27,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
CytoNova,CN-96101,EB-43723,US,468.91,USD,Backorder,21,1,2026-02-02T05:00:00,N
BioGnostics,BG-45373,EB-26189,DE,217.05,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
CytoNova,CN-95144,EB-58949,DE,118.72,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
NordBio Sweden,NB-53905,EB-95088,SE,434.35,SEK,Available,4,1,2026-02-02T04:00:00,N
ImmunoPeak,IP-68756,EB-83721,DE,273.00,EUR,In Stock,4,1,2026-02-03T05:00:00,N
CytoNova,CN-61140,EB-98168,US,445.98,USD,Backorder,21,1,2026-02-02T05:00:00,N
BioAxis,BA-41547,EB-90816,DE,383.67,EUR,In Stock,5,1,2026-02-01T05:00:00,N
BioAxis,BA-84397,EB-83027,US,482.39,USD,In Stock,6,1,2026-02-01T05:00:00,N
ImmunoPeak,IP-76000,EB-16643,DE,368.97,EUR,In Stock,4,1,2026-02-03T05:00:00,N
LabVeritas,LV-10536,EB-14996,DE,223.53,EUR,In Stock,3,1,2026-02-02T05:00:00,N
NordAssay,NA-86376,EB-87574,DE,553.30,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
BioAxis,BA-32902,EB-68834,DE,390.92,EUR,In Stock,5,1,2026-02-01T05:00:00,N
CytoNova,CN-21530,EB-69748,US,525.55,USD,Backorder,21,1,2026-02-02T05:00:00,N
EuroLab,EL-53303,EB-87937,DE,441.45,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
CytoNova,CN-16465,EB-56942,DE,137.81,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
CytoNova,CN-37453,EB-52548,DE,128.87,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
CytoNova,CN-49422,EB-80021,US,445.82,USD,Backorder,21,1,2026-02-02T05:00:00,N
CytoNova,CN-73128,EB-13502,US,544.43,USD,Backorder,21,1,2026-02-02T05:00:00,N
EuroLab,EL-40892,EB-11684,DE,376.81,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
NordBio Sweden,NB-85964,EB-51744,SE,462.19,SEK,Available,4,1,2026-02-02T04:00:00,N
BioGnostics,BG-96077,EB-13843,DE,184.19,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
EuroLab,EL-12450,EB-45502,DE,353.15,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
BioGnostics,BG-74468,EB-77545,DE,188.91,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
BioGnostics,BG-77564,EB-68925,DE,174.88,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
BioGnostics,BG-97063,EB-48861,DE,166.94,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
EuroLab,EL-59432,EB-22668,DE,379.41,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
BioGnostics,BG-63969,EB-75273,DE,215.21,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
CytoNova,CN-24081,EB-62289,US,567.65,USD,In Stock,12,1,2026-02-02T05:00:00,N
NordBio Sweden,NB-20029,EB-74699,SE,478.55,SEK,Available,4,1,2026-02-02T04:00:00,N
EuroLab,EL-59917,EB-91048,DE,369.42,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
LabVeritas,LV-89972,EB-87596,DE,186.51,EUR,In Stock,3,1,2026-02-02T05:00:00,N
LabVeritas,LV-40743,EB-87266,DE,219.85,EUR,In Stock,3,1,2026-02-02T05:00:00,N
NordAssay,NA-37622,EB-88502,DE,486.68,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
EuroLab,EL-59393,EB-17940,DE,464.99,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
EuroLab,EL-82619,EB-33049,DE,398.56,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
BioAxis,BA-18285,EB-16836,DE,363.67,EUR,In Stock,5,1,2026-02-01T05:00:00,N
EuroLab,EL-61684,EB-79418,DE,349.48,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
BioGnostics,BG-60515,EB-62680,DE,166.83,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
CytoNova,CN-91982,EB-69713,DE,133.57,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
CytoNova,CN-29634,EB-21367,DE,104.19,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
EuroLab,EL-84835,EB-19794,DE,422.66,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
CytoNova,CN-30459,EB-22339,US,598.20,USD,Backorder,21,1,2026-02-02T05:00:00,N
NordAssay,NA-21778,EB-36617,DE,468.59,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
EuroLab,EL-31515,EB-42224,DE,455.13,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
NordBio Sweden,NB-87600,EB-33906,SE,428.97,SEK,Available,4,1,2026-02-02T04:00:00,N
NordBio Sweden,NB-43085,EB-12754,SE,361.93,SEK,Available,4,1,2026-02-02T04:00:00,N
EuroLab,EL-60305,EB-33487,DE,337.29,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
BioGnostics,BG-91804,EB-44339,DE,185.98,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
NordBio Sweden,NB-56518,EB-26246,SE,483.03,SEK,Available,4,1,2026-02-02T04:00:00,N
EuroLab,EL-76457,EB-93114,DE,445.65,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
CytoNova,CN-96711,EB-11265,DE,115.34,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
LabVeritas,LV-14755,EB-29795,DE,225.18,EUR,In Stock,3,1,2026-02-02T05:00:00,N
NordBio Sweden,NB-21197,EB-91417,SE,460.81,SEK,Available,4,1,2026-02-02T04:00:00,N
BioGnostics,BG-11052,EB-33096,DE,226.48,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
CytoNova,CN-26023,EB-92045,DE,103.65,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
CytoNova,CN-62881,EB-81544,DE,128.46,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
BioAxis,BA-61915,EB-99743,DE,369.09,EUR,In Stock,5,1,2026-02-01T05:00:00,N
BioAxis,BA-76450,EB-84227,DE,391.81,EUR,In Stock,5,1,2026-02-01T05:00:00,N
LabVeritas,LV-30141,EB-37301,DE,241.78,EUR,In Stock,3,1,2026-02-02T05:00:00,N
ImmunoPeak,IP-76004,EB-79816,DE,316.28,EUR,In Stock,4,1,2026-02-03T05:00:00,N
BioAxis,BA-92556,EB-58577,DE,322.01,EUR,In Stock,5,1,2026-02-01T05:00:00,N
CytoNova,CN-79740,EB-39737,DE,95.66,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
NordBio Sweden,NB-57981,EB-74509,SE,377.58,SEK,Available,4,1,2026-02-02T04:00:00,N
CytoNova,CN-41358,EB-55016,US,482.70,USD,In Stock,12,1,2026-02-02T05:00:00,N
ImmunoPeak,IP-83155,EB-10974,DE,272.33,EUR,In Stock,4,1,2026-02-03T05:00:00,N
ImmunoPeak,IP-56495,EB-81655,DE,348.92,EUR,In Stock,4,1,2026-02-03T05:00:00,N
CytoNova,CN-22029,EB-59964,US,459.40,USD,Backorder,21,1,2026-02-02T05:00:00,N
CytoNova,CN-71165,EB-97830,US,521.82,USD,Backorder,21,1,2026-02-02T05:00:00,N
EuroLab,EL-28145,EB-19293,DE,400.61,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
CytoNova,CN-62946,EB-35012,US,476.21,USD,Backorder,21,1,2026-02-02T05:00:00,N
EuroLab,EL-71511,EB-25240,DE,440.14,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
ImmunoPeak,IP-38735,EB-89843,DE,317.97,EUR,In Stock,4,1,2026-02-03T05:00:00,N
EuroLab,EL-79376,EB-51846,DE,439.18,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
BioAxis,BA-73408,EB-54071,US,554.16,USD,In Stock,6,1,2026-02-01T05:00:00,N
LabVeritas,LV-28408,EB-84109,DE,217.43,EUR,In Stock,3,1,2026-02-02T05:00:00,N
NordAssay,NA-93860,EB-96242,DE,425.21,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
BioAxis,BA-67528,EB-37212,DE,381.97,EUR,In Stock,5,1,2026-02-01T05:00:00,N
BioGnostics,BG-14324,EB-36220,DE,197.39,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
LabVeritas,LV-13605,EB-99831,DE,180.64,EUR,In Stock,3,1,2026-02-02T05:00:00,N
LabVeritas,LV-31890,EB-42997,DE,200.48,EUR,In Stock,3,1,2026-02-02T05:00:00,N
CytoNova,CN-27164,EB-97181,DE,129.19,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
NordBio Sweden,NB-61398,EB-38047,SE,373.15,SEK,Available,4,1,2026-02-02T04:00:00,N
EuroLab,EL-58522,EB-93065,DE,373.07,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
NordAssay,NA-27144,EB-62120,DE,528.94,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
CytoNova,CN-90253,EB-21238,DE,114.45,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
EuroLab,EL-43005,EB-41382,DE,439.47,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
NordAssay,NA-76263,EB-34173,DE,548.61,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
CytoNova,CN-52326,EB-68774,US,557.20,USD,In Stock,12,1,2026-02-02T05:00:00,N
EuroLab,EL-12500,EB-31139,DE,443.66,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
ImmunoPeak,IP-68309,EB-58911,DE,328.57,EUR,In Stock,4,1,2026-02-03T05:00:00,N
